CaseID,Activity,Arrival_Time,Start_Time,End_Time,Resource,Regime_Mode
2146,Data_Entry,26828.288843884784,26828.288843884784,26840.825505894456,Clerk,1
1384,Underwriting,17499.65763030843,26824.94413395181,26843.65630146502,Primary_UW,1
1382,Underwriting,17433.596926973165,26802.90017533144,26850.709654193266,Primary_UW,1
1385,Underwriting,17501.59033415842,26838.341546938147,26863.12923664597,Primary_UW,1
2147,Data_Entry,26862.149267857414,26862.149267857414,26874.041111897146,Clerk,1
1380,VP_Approval,26824.94413395181,26824.94413395181,26877.129257787976,VP,1
1387,Underwriting,17502.484465724563,26843.65630146502,26879.0179879263,Primary_UW,1
2148,Data_Entry,26884.227824209218,26884.227824209218,26888.75149170301,Clerk,1
1388,Underwriting,17506.562820859857,26863.12923664597,26900.49332928898,Primary_UW,1
1386,Underwriting,17502.84368443833,26850.709654193266,26901.700326063194,Primary_UW,1
2149,Data_Entry,26904.821503502797,26904.821503502797,26913.696230185655,Clerk,1
2150,Data_Entry,26913.29226924101,26913.29226924101,26921.40404096764,Clerk,1
2152,Data_Entry,26933.772311725344,26933.772311725344,26941.911353042844,Clerk,1
2151,Data_Entry,26933.439529019044,26933.439529019044,26942.43413168114,Clerk,2
1390,Underwriting,17550.040531809365,26900.49332928898,26947.08283198506,Primary_UW,1
2153,Data_Entry,26945.708410612773,26945.708410612773,26952.107116010648,Clerk,1
2154,Data_Entry,26951.85156240362,26951.85156240362,26960.589974203842,Clerk,2
2155,Data_Entry,26952.88129079935,26952.88129079935,26961.090724756734,Clerk,1
1366,Underwriting,17229.014852728524,26447.264107363946,26998.03648018539,Primary_UW,2
2156,Data_Entry,26994.826564772244,26994.826564772244,27000.9210859001,Clerk,1
1392,Underwriting,17578.725551015585,26901.700326063194,27002.87317361787,Primary_UW,1
1391,Underwriting,17581.174536036502,26947.08283198506,27009.21798912549,Primary_UW,1
2157,Data_Entry,27017.351269919694,27017.351269919694,27028.380482657707,Clerk,1
2158,Data_Entry,27021.968620769843,27021.968620769843,27029.002432362686,Clerk,1
2159,Data_Entry,27025.592912025415,27025.592912025415,27032.051424035373,Clerk,2
1389,Underwriting,17541.58773267047,26879.0179879263,27040.5413521703,Primary_UW,2
1395,Underwriting,17605.078884762883,27009.21798912549,27045.049642135386,Primary_UW,1
2160,Data_Entry,27044.87792032186,27044.87792032186,27049.678225209107,Clerk,1
2161,Data_Entry,27047.28701110184,27047.28701110184,27052.001575552204,Clerk,1
1393,Underwriting,17581.991753683367,26998.03648018539,27073.330685167384,Primary_UW,1
1396,Underwriting,17612.90697780515,27040.5413521703,27073.528523985184,Primary_UW,1
2162,Data_Entry,27073.17236462969,27073.17236462969,27078.82129860613,Clerk,1
1398,Underwriting,17694.49582189956,27073.330685167384,27092.818020732255,Primary_UW,1
1397,Underwriting,17645.206617344422,27045.049642135386,27099.029822675977,Primary_UW,1
2163,Data_Entry,27103.957285086206,27103.957285086206,27109.702284871735,Clerk,1
1399,Underwriting,17698.752605501744,27073.528523985184,27116.716931854528,Primary_UW,1
1402,Underwriting,17725.057564281182,27099.029822675977,27128.48792289416,Primary_UW,1
1381,Underwriting,17432.554453386092,26796.429854342794,27130.97369793656,Primary_UW,2
1400,Underwriting,17715.700417689288,27092.818020732255,27132.04330378505,Primary_UW,1
2164,Data_Entry,27132.439142890446,27132.439142890446,27144.51228603898,Clerk,2
1398,VP_Approval,27092.818020732255,27092.818020732255,27146.32133665162,VP,1
2165,Data_Entry,27146.937369042593,27146.937369042593,27156.673557771257,Clerk,1
2166,Data_Entry,27153.659731253716,27153.659731253716,27160.875551373883,Clerk,1
1404,Underwriting,17734.482721360597,27130.97369793656,27162.34521952348,Primary_UW,1
1402,VP_Approval,27128.48792289416,27128.48792289416,27167.332110507294,VP,1
2167,Data_Entry,27159.164605906306,27159.164605906306,27167.985821572074,Clerk,1
1401,Underwriting,17725.272086345645,27116.716931854528,27170.54246484137,Primary_UW,1
1403,Underwriting,17730.298939061864,27128.48792289416,27179.219235653174,Primary_UW,1
1405,Underwriting,17752.73717097841,27132.04330378505,27180.10209589864,Primary_UW,1
2168,Data_Entry,27174.379636666115,27174.379636666115,27181.785830719662,Clerk,1
2169,Data_Entry,27181.63485347438,27181.63485347438,27187.69656621204,Clerk,2
2170,Data_Entry,27196.637723249038,27196.637723249038,27202.658620853294,Clerk,1
1407,Underwriting,17754.262345599804,27162.34521952348,27202.94383360849,Primary_UW,1
1406,Underwriting,17757.15334757311,27170.54246484137,27215.384773069996,Primary_UW,1
2171,Data_Entry,27214.923560203868,27214.923560203868,27219.976239562482,Clerk,1
2172,Data_Entry,27216.59745472383,27216.59745472383,27225.16377914879,Clerk,1
1410,Underwriting,17783.75010429524,27202.94383360849,27228.59484441413,Primary_UW,1
1409,Underwriting,17776.754602152672,27180.10209589864,27228.761122896893,Primary_UW,1
1412,Underwriting,17790.59957719717,27228.59484441413,27259.871906675875,Primary_UW,1
1413,Underwriting,17794.592223655756,27228.761122896893,27274.087335033237,Primary_UW,1
1414,Underwriting,17801.862118381283,27259.871906675875,27280.212088190932,Primary_UW,1
2173,Data_Entry,27280.685766458522,27280.685766458522,27286.746562779495,Clerk,1
2174,Data_Entry,27287.18801093409,27287.18801093409,27296.45128412804,Clerk,1
2175,Data_Entry,27291.301156406087,27291.301156406087,27297.61693176502,Clerk,1
1409,VP_Approval,27228.761122896893,27228.761122896893,27319.764040846665,VP,1
2176,Data_Entry,27319.845453652433,27319.845453652433,27328.25444147767,Clerk,2
1415,Underwriting,17812.50235157734,27274.087335033237,27332.17714343439,Primary_UW,1
2177,Data_Entry,27327.198958996283,27327.198958996283,27332.787121254707,Clerk,1
1411,Underwriting,17788.483642038263,27215.384773069996,27333.260438324673,Primary_UW,2
2178,Data_Entry,27331.884327914366,27331.884327914366,27336.653000891038,Clerk,1
1416,Underwriting,17818.31748555375,27280.212088190932,27342.03780813669,Primary_UW,1
2179,Data_Entry,27346.877659551214,27346.877659551214,27354.12062185981,Clerk,2
2180,Data_Entry,27350.429869644573,27350.429869644573,27359.283153309378,Clerk,1
2181,Data_Entry,27355.28697966287,27355.28697966287,27363.343905636848,Clerk,1
1394,Underwriting,17595.693060666395,27002.87317361787,27367.48075189133,Primary_UW,2
1419,Underwriting,17849.5114656872,27342.03780813669,27369.875412364036,Primary_UW,1
1417,Underwriting,17825.06311985292,27332.17714343439,27370.531691873795,Primary_UW,1
1418,Underwriting,17842.93817055122,27333.260438324673,27375.803144453224,Primary_UW,1
1416,VP_Approval,27342.03780813669,27342.03780813669,27385.935258719415,VP,1
1408,Underwriting,17769.175206255757,27179.219235653174,27400.935588814238,Primary_UW,2
1423,Underwriting,17913.99551181304,27375.803144453224,27403.728376802,Primary_UW,1
2182,Data_Entry,27423.99724347171,27423.99724347171,27431.682031021974,Clerk,1
2183,Data_Entry,27434.939811098357,27434.939811098357,27441.909083895058,Clerk,1
2184,Data_Entry,27438.45064920149,27438.45064920149,27449.593814088457,Clerk,1
2185,Data_Entry,27444.474958959596,27444.474958959596,27449.803660112895,Clerk,1
1425,Underwriting,17930.45128347518,27403.728376802,27457.91116174955,Primary_UW,1
2186,Data_Entry,27454.314742168935,27454.314742168935,27460.418854653897,Clerk,1
2188,Data_Entry,27464.420418648453,27464.420418648453,27470.52833854311,Clerk,2
2187,Data_Entry,27462.722768262603,27462.722768262603,27471.874382570444,Clerk,1
1424,Underwriting,17918.628670310944,27400.935588814238,27472.65464128792,Primary_UW,1
2189,Data_Entry,27466.255376275563,27466.255376275563,27473.695650366786,Clerk,1
2190,Data_Entry,27467.897198245646,27467.897198245646,27474.688910323668,Clerk,1
1408,VP_Approval,27400.935588814238,27400.935588814238,27490.061333807425,VP,2
2191,Data_Entry,27484.42870442868,27484.42870442868,27495.382290169437,Clerk,1
1425,VP_Approval,27457.91116174955,27457.91116174955,27501.81289440811,VP,1
1427,Underwriting,17938.83260985004,27472.65464128792,27506.307042200653,Primary_UW,1
2192,Data_Entry,27509.569350824313,27509.569350824313,27522.801299463597,Clerk,1
2193,Data_Entry,27513.243706774054,27513.243706774054,27523.71323440106,Clerk,1
2195,Data_Entry,27519.761354522474,27519.761354522474,27526.868624114202,Clerk,2
2194,Data_Entry,27517.793258831713,27517.793258831713,27529.12104319656,Clerk,1
1426,Underwriting,17937.928388392862,27457.91116174955,27531.24788648481,Primary_UW,1
1429,Underwriting,17952.800867398444,27506.307042200653,27532.131002333776,Primary_UW,1
1420,Underwriting,17872.357945538424,27369.875412364036,27533.558289478475,Primary_UW,2
2196,Data_Entry,27538.9682928287,27538.9682928287,27548.437985504675,Clerk,2
2197,Data_Entry,27542.102496879288,27542.102496879288,27554.149536059205,Clerk,1
1430,Underwriting,17959.37935529364,27532.131002333776,27557.3283635197,Primary_UW,1
2198,Data_Entry,27556.791087301455,27556.791087301455,27562.649349198302,Clerk,2
1431,Underwriting,17971.619403035616,27533.558289478475,27569.79725868252,Primary_UW,1
2199,Data_Entry,27588.232604475077,27588.232604475077,27593.604942710506,Clerk,1
1432,Underwriting,17995.989547294226,27557.3283635197,27595.94941972184,Primary_UW,1
2200,Data_Entry,27603.04699041995,27603.04699041995,27609.618889871104,Clerk,1
1433,Underwriting,18032.788107464832,27569.79725868252,27611.873376707124,Primary_UW,1
2201,Data_Entry,27625.484033115103,27625.484033115103,27632.61477434565,Clerk,1
2202,Data_Entry,27626.663035075293,27626.663035075293,27633.10735072928,Clerk,1
2203,Data_Entry,27628.874364718642,27628.874364718642,27637.02329369241,Clerk,1
1421,Underwriting,17864.67999189378,27367.48075189133,27640.48862073139,Primary_UW,2
1434,Underwriting,18036.530894105254,27595.94941972184,27652.579465964653,Primary_UW,1
2204,Data_Entry,27655.459646864452,27655.459646864452,27664.447350686976,Clerk,1
1436,Underwriting,18073.867407533482,27640.48862073139,27681.49616960286,Primary_UW,1
1437,Underwriting,18096.538749000672,27652.579465964653,27685.981451698608,Primary_UW,1
1434,VP_Approval,27652.579465964653,27652.579465964653,27697.393156909286,VP,1
2205,Data_Entry,27698.207604344167,27698.207604344167,27706.769558315536,Clerk,2
2206,Data_Entry,27704.67046840003,27704.67046840003,27710.545958655617,Clerk,1
1437,VP_Approval,27685.981451698608,27697.393156909286,27717.235584640937,VP,1
2207,Data_Entry,27718.228305567576,27718.228305567576,27723.471455876843,Clerk,1
2208,Data_Entry,27731.95083108671,27731.95083108671,27738.492475529816,Clerk,1
1439,Underwriting,18103.55850246983,27685.981451698608,27752.56431828349,Primary_UW,1
2209,Data_Entry,27742.65991986355,27742.65991986355,27754.336320909886,Clerk,2
1428,Underwriting,17953.086471029834,27531.24788648481,27754.887428558694,Primary_UW,2
2210,Data_Entry,27744.663566477255,27744.663566477255,27755.522680707654,Clerk,1
2211,Data_Entry,27757.59303423588,27757.59303423588,27765.292229441016,Clerk,2
2212,Data_Entry,27768.415898409818,27768.415898409818,27777.3556696693,Clerk,1
2213,Data_Entry,27781.227289790444,27781.227289790444,27789.835021788447,Clerk,1
2214,Data_Entry,27797.00816322746,27797.00816322746,27801.70487163694,Clerk,1
1440,Underwriting,18133.26226722931,27752.56431828349,27801.828727060103,Primary_UW,1
2215,Data_Entry,27807.112341511423,27807.112341511423,27816.70393726635,Clerk,1
2216,Data_Entry,27819.494243079054,27819.494243079054,27823.719844731728,Clerk,1
2217,Data_Entry,27820.374438116694,27820.374438116694,27828.152932592493,Clerk,2
1435,Underwriting,18068.20686393725,27611.873376707124,27829.496720849507,Primary_UW,2
1440,VP_Approval,27801.828727060103,27801.828727060103,27831.427879335763,VP,1
2218,Data_Entry,27826.481537230688,27826.481537230688,27835.005783720437,Clerk,2
1442,Underwriting,18160.94972249389,27801.828727060103,27845.398729422082,Primary_UW,1
1441,Underwriting,18133.37698809097,27754.887428558694,27852.438852506137,Primary_UW,2
2219,Data_Entry,27850.557214126708,27850.557214126708,27856.981065549946,Clerk,1
2220,Data_Entry,27852.69153824836,27852.69153824836,27859.9493921034,Clerk,1
1422,Underwriting,17901.853406936018,27370.531691873795,27864.776396892663,Primary_UW,2
1446,Underwriting,18236.317217332216,27852.438852506137,27873.277288069912,Primary_UW,1
2221,Data_Entry,27869.450514525775,27869.450514525775,27881.85472982411,Clerk,1
2222,Data_Entry,27877.550550307773,27877.550550307773,27886.839284111466,Clerk,1
2223,Data_Entry,27882.00507647836,27882.00507647836,27891.15633940485,Clerk,1
1443,Underwriting,18178.554997505198,27829.496720849507,27892.289795768706,Primary_UW,1
1444,Underwriting,18222.384387272512,27845.398729422082,27901.83028666003,Primary_UW,1
2224,Data_Entry,27895.14722540882,27895.14722540882,27903.000903054115,Clerk,1
1436,VP_Approval,27681.49616960286,27681.49616960286,27908.02989113858,VP,1
2225,Data_Entry,27903.21849357919,27903.21849357919,27909.373295629113,Clerk,1
2226,Data_Entry,27913.153926018174,27913.153926018174,27926.409705401577,Clerk,1
1448,Underwriting,18261.09175518838,27892.289795768706,27928.07564352916,Primary_UW,1
1445,Underwriting,18239.115143148338,27864.776396892663,27931.50627031718,Primary_UW,1
1447,Underwriting,18245.554307317052,27873.277288069912,27932.67285785943,Primary_UW,1
1435,VP_Approval,27829.496720849507,27831.427879335763,27936.462085215586,VP,2
2227,Data_Entry,27933.145667070858,27933.145667070858,27942.881091735668,Clerk,2
2228,Data_Entry,27939.80753513478,27939.80753513478,27946.354286548318,Clerk,1
1438,Underwriting,18100.90756200104,27681.49616960286,27947.61217911808,Primary_UW,2
2229,Data_Entry,27947.280356148327,27947.280356148327,27952.621393220685,Clerk,1
1452,Underwriting,18282.112708237495,27932.67285785943,27958.137069369925,Primary_UW,1
2230,Data_Entry,27949.30236984331,27949.30236984331,27960.356913527416,Clerk,1
2231,Data_Entry,27958.227518105577,27958.227518105577,27963.436035321887,Clerk,1
1450,Underwriting,18274.45345003785,27928.07564352916,27967.374237373904,Primary_UW,1
1449,Underwriting,18264.518121237474,27901.83028666003,27988.98002855388,Primary_UW,1
2232,Data_Entry,27986.75621893614,27986.75621893614,27994.710970263364,Clerk,1
1453,Underwriting,18307.987788309336,27947.61217911808,27996.39672680539,Primary_UW,1
2233,Data_Entry,27988.396916174355,27988.396916174355,27998.02318683611,Clerk,1
2235,Data_Entry,27998.237534077267,27998.237534077267,28006.97194430801,Clerk,2
1451,Underwriting,18275.29021629207,27931.50627031718,28007.463684507624,Primary_UW,1
1455,Underwriting,18311.41525531645,27967.374237373904,28010.46299392813,Primary_UW,1
2234,Data_Entry,27997.282097754796,27997.282097754796,28011.530588584777,Clerk,2
2236,Data_Entry,28004.8763522964,28004.8763522964,28012.236441466706,Clerk,1
1451,VP_Approval,28007.463684507624,28007.463684507624,28024.086000222025,VP,1
2238,Data_Entry,28015.98528233506,28015.98528233506,28025.36683320427,Clerk,2
2237,Data_Entry,28014.961599564238,28014.961599564238,28025.854284301244,Clerk,1
2239,Data_Entry,28028.98683350147,28028.98683350147,28034.71954863339,Clerk,2
1457,Underwriting,18320.95988833451,27996.39672680539,28040.048064489103,Primary_UW,1
2240,Data_Entry,28034.97670797671,28034.97670797671,28043.57596937734,Clerk,1
1458,Underwriting,18325.496664655817,28007.463684507624,28047.706689182938,Primary_UW,1
2241,Data_Entry,28039.216546617252,28039.216546617252,28049.20529553659,Clerk,1
1459,Underwriting,18332.653562793847,28010.46299392813,28049.536522607337,Primary_UW,1
1456,Underwriting,18317.83828269708,27988.98002855388,28054.33528215192,Primary_UW,1
2242,Data_Entry,28052.529951524724,28052.529951524724,28060.844657891834,Clerk,1
2244,Data_Entry,28095.81949369778,28095.81949369778,28101.29435411473,Clerk,2
2243,Data_Entry,28093.363400903796,28093.363400903796,28105.24334336051,Clerk,1
1454,Underwriting,18310.45221480743,27958.137069369925,28105.520142496778,Primary_UW,2
1462,Underwriting,18387.13825560661,28049.536522607337,28110.139175045533,Primary_UW,1
1460,Underwriting,18353.067205707208,28040.048064489103,28122.417343820816,Primary_UW,1
2245,Data_Entry,28120.452228595313,28120.452228595313,28129.602155911027,Clerk,2
2247,Data_Entry,28128.303435910093,28128.303435910093,28132.28991612434,Clerk,1
2246,Data_Entry,28120.522599362776,28120.522599362776,28132.334016913403,Clerk,1
1464,Underwriting,18413.749415459766,28110.139175045533,28142.957022611023,Primary_UW,1
1466,Underwriting,18413.460682580764,28105.520142496778,28144.390201744387,Primary_UW,1
1465,Underwriting,18424.24193533942,28122.417343820816,28157.623124230686,Primary_UW,1
2248,Data_Entry,28168.81112758886,28168.81112758886,28178.096644587768,Clerk,1
1467,Underwriting,18434.20777093382,28142.957022611023,28180.863109457034,Primary_UW,1
2249,Data_Entry,28180.374841052606,28180.374841052606,28187.883088000144,Clerk,1
2250,Data_Entry,28193.8178917384,28193.8178917384,28203.3492601428,Clerk,2
2251,Data_Entry,28198.14362042708,28198.14362042708,28204.501630564926,Clerk,2
1468,Underwriting,18440.243092163106,28144.390201744387,28208.80796955945,Primary_UW,1
1469,Underwriting,18464.480994305646,28157.623124230686,28213.04929956783,Primary_UW,1
2252,Data_Entry,28199.567840518117,28199.567840518117,28215.292482266246,Clerk,1
2253,Data_Entry,28223.076809077374,28223.076809077374,28229.87450979868,Clerk,1
2254,Data_Entry,28235.665757635004,28235.665757635004,28243.607373293653,Clerk,2
1472,Underwriting,18518.47672019065,28213.04929956783,28248.48573991349,Primary_UW,1
1471,Underwriting,18513.8371896097,28208.80796955945,28264.967864182287,Primary_UW,1
2255,Data_Entry,28254.394189867573,28254.394189867573,28265.810580900634,Clerk,1
2256,Data_Entry,28261.86478947003,28261.86478947003,28270.500662852264,Clerk,2
2257,Data_Entry,28264.044569972943,28264.044569972943,28270.60142111136,Clerk,1
1474,Underwriting,18537.125233672356,28248.48573991349,28289.103248969954,Primary_UW,1
1470,Underwriting,18478.58073804282,28180.863109457034,28294.45152875241,Primary_UW,2
2258,Data_Entry,28303.891111489942,28303.891111489942,28310.695256914973,Clerk,1
2259,Data_Entry,28314.45137710842,28314.45137710842,28323.557387593173,Clerk,2
1475,Underwriting,18553.55395779458,28289.103248969954,28334.69484183865,Primary_UW,1
2260,Data_Entry,28335.988920341588,28335.988920341588,28340.621459871778,Clerk,1
1476,Underwriting,18556.14958036457,28294.45152875241,28355.248250590845,Primary_UW,1
1473,Underwriting,18540.142694435683,28264.967864182287,28360.18655684884,Primary_UW,1
2261,Data_Entry,28347.933248406625,28347.933248406625,28362.88132346842,Clerk,1
1463,Underwriting,18401.471072723118,28054.33528215192,28363.225892763116,Primary_UW,2
2262,Data_Entry,28370.588496582568,28370.588496582568,28378.969849184585,Clerk,1
1477,Underwriting,18565.314004619704,28334.69484183865,28385.319764434633,Primary_UW,1
1463,VP_Approval,28363.225892763116,28363.225892763116,28388.208608310095,VP,2
2263,Data_Entry,28380.285928809073,28380.285928809073,28389.371619138317,Clerk,1
2264,Data_Entry,28388.27467026025,28388.27467026025,28397.780186593965,Clerk,1
1479,Underwriting,18590.05266084349,28360.18655684884,28398.321151778175,Primary_UW,1
2265,Data_Entry,28401.898032235003,28401.898032235003,28411.58160539754,Clerk,1
1480,Underwriting,18600.073730284184,28363.225892763116,28414.594367150312,Primary_UW,1
2266,Data_Entry,28416.93138166711,28416.93138166711,28429.221171906076,Clerk,2
2267,Data_Entry,28421.486321348144,28421.486321348144,28434.845241916286,Clerk,1
1483,Underwriting,18610.778724014293,28414.594367150312,28443.96918584754,Primary_UW,1
2268,Data_Entry,28427.963968119453,28427.963968119453,28448.986966939447,Clerk,1
1461,Underwriting,18366.414209065508,28047.706689182938,28464.463298397553,Primary_UW,2
2269,Data_Entry,28461.51955881032,28461.51955881032,28465.89221386687,Clerk,1
1483,VP_Approval,28443.96918584754,28443.96918584754,28468.531289996048,VP,1
2270,Data_Entry,28461.771876078958,28461.771876078958,28471.41210395478,Clerk,1
2271,Data_Entry,28466.828218634142,28466.828218634142,28481.37011283013,Clerk,1
1485,Underwriting,18611.167996841206,28443.96918584754,28493.231176610854,Primary_UW,1
1484,Underwriting,18615.312495796657,28464.463298397553,28500.36267321308,Primary_UW,1
2272,Data_Entry,28495.600222570523,28495.600222570523,28502.68976554432,Clerk,1
1487,Underwriting,18622.77904490144,28500.36267321308,28520.64611528054,Primary_UW,1
1485,VP_Approval,28493.231176610854,28493.231176610854,28525.700898599694,VP,1
2273,Data_Entry,28517.777676646754,28517.777676646754,28528.00773041975,Clerk,1
2274,Data_Entry,28521.94506199236,28521.94506199236,28530.18124718246,Clerk,1
2275,Data_Entry,28543.428003087352,28543.428003087352,28547.806285280185,Clerk,1
2276,Data_Entry,28562.502018599265,28562.502018599265,28569.920027349333,Clerk,1
1486,Underwriting,18621.75358521911,28493.231176610854,28582.040370304014,Primary_UW,2
2277,Data_Entry,28574.17134878329,28574.17134878329,28587.54134952703,Clerk,2
1489,Underwriting,18656.672418975468,28520.64611528054,28591.52341239057,Primary_UW,2
2278,Data_Entry,28587.36873674288,28587.36873674288,28593.671271648935,Clerk,2
2279,Data_Entry,28598.537947163906,28598.537947163906,28606.74837522927,Clerk,1
1488,Underwriting,18656.847923048485,28582.040370304014,28633.67843851852,Primary_UW,1
1490,Underwriting,18680.643720952154,28591.52341239057,28635.670131168583,Primary_UW,1
1482,Underwriting,18604.177580330197,28385.319764434633,28659.81844046033,Primary_UW,2
1492,Underwriting,18744.467001164314,28635.670131168583,28661.54459822934,Primary_UW,1
2281,Data_Entry,28660.051476342567,28660.051476342567,28666.811555734068,Clerk,2
2280,Data_Entry,28659.473170591114,28659.473170591114,28669.228075071394,Clerk,2
2282,Data_Entry,28665.351621842434,28665.351621842434,28673.573422603815,Clerk,2
1493,Underwriting,18760.115134694744,28659.81844046033,28674.972119560345,Primary_UW,1
1491,Underwriting,18722.47220178153,28633.67843851852,28687.682115599455,Primary_UW,1
1495,Underwriting,18790.37300974659,28674.972119560345,28700.449086289667,Primary_UW,1
2283,Data_Entry,28692.335317268575,28692.335317268575,28701.00302186115,Clerk,1
1492,VP_Approval,28661.54459822934,28661.54459822934,28702.373121055538,VP,1
2284,Data_Entry,28699.09381377048,28699.09381377048,28707.068559760963,Clerk,1
2285,Data_Entry,28702.138525916795,28702.138525916795,28709.20774389954,Clerk,2
2286,Data_Entry,28707.405069585984,28707.405069585984,28717.46791932837,Clerk,2
1496,Underwriting,18793.849171679245,28687.682115599455,28717.826623568697,Primary_UW,1
2287,Data_Entry,28711.14042926261,28711.14042926261,28718.13190900575,Clerk,1
1494,Underwriting,18784.36549181296,28661.54459822934,28719.13354946221,Primary_UW,1
2288,Data_Entry,28719.833295962286,28719.833295962286,28725.160865880556,Clerk,1
2289,Data_Entry,28751.18052093392,28751.18052093392,28755.865901675155,Clerk,2
1498,Underwriting,18808.13792635557,28717.826623568697,28760.980122522215,Primary_UW,1
2290,Data_Entry,28773.291873296705,28773.291873296705,28779.953788968578,Clerk,1
2291,Data_Entry,28784.60880545158,28784.60880545158,28792.03140056426,Clerk,2
2292,Data_Entry,28805.429514880372,28805.429514880372,28811.889668428426,Clerk,1
1499,Underwriting,18812.603227893975,28760.980122522215,28822.136604997322,Primary_UW,1
2293,Data_Entry,28817.358146166873,28817.358146166873,28824.912015736703,Clerk,1
2294,Data_Entry,28819.408069335157,28819.408069335157,28832.59942094281,Clerk,1
2295,Data_Entry,28827.86819540458,28827.86819540458,28838.44503909058,Clerk,1
2296,Data_Entry,28840.366802970493,28840.366802970493,28845.70630226372,Clerk,1
2297,Data_Entry,28863.02037320068,28863.02037320068,28868.801819516506,Clerk,1
1497,Underwriting,18800.98511596081,28700.449086289667,28873.316608610785,Primary_UW,2
1501,Underwriting,18817.194989113883,28822.136604997322,28883.748280098698,Primary_UW,1
1478,Underwriting,18582.86642203255,28355.248250590845,28886.048979961226,Primary_UW,2
2298,Data_Entry,28880.606146942508,28880.606146942508,28887.01183115043,Clerk,1
1502,Underwriting,18831.91586895652,28873.316608610785,28887.67548818083,Primary_UW,1
2299,Data_Entry,28885.616357573377,28885.616357573377,28895.152451450052,Clerk,1
2300,Data_Entry,28891.207279861217,28891.207279861217,28897.84875658703,Clerk,2
2301,Data_Entry,28904.330606855106,28904.330606855106,28913.01413283197,Clerk,1
2302,Data_Entry,28910.903017884517,28910.903017884517,28921.17852880579,Clerk,1
2303,Data_Entry,28917.304156033413,28917.304156033413,28922.33322043815,Clerk,1
1504,Underwriting,18851.548895799035,28886.048979961226,28926.959804832873,Primary_UW,1
1505,Underwriting,18864.796055943458,28887.67548818083,28931.979706160775,Primary_UW,1
1503,Underwriting,18848.008193788875,28883.748280098698,28949.289632286975,Primary_UW,1
2304,Data_Entry,28940.26237442901,28940.26237442901,28950.338916785775,Clerk,2
2305,Data_Entry,28940.624952415503,28940.624952415503,28959.624142162113,Clerk,1
2306,Data_Entry,28960.318997619812,28960.318997619812,28969.507859771904,Clerk,1
1507,Underwriting,18890.172794735663,28931.979706160775,28969.842157244777,Primary_UW,1
2307,Data_Entry,28964.855611838404,28964.855611838404,28971.399836141783,Clerk,1
2308,Data_Entry,28965.61687595728,28965.61687595728,28974.239378397033,Clerk,1
1481,Underwriting,18604.955930653396,28398.321151778175,28981.43556700876,Primary_UW,2
2309,Data_Entry,28977.92564914449,28977.92564914449,28983.939657080096,Clerk,1
1508,Underwriting,18890.266231758895,28949.289632286975,28992.16351657905,Primary_UW,1
2310,Data_Entry,28989.908927166493,28989.908927166493,29002.57160332893,Clerk,1
2311,Data_Entry,28998.711017626378,28998.711017626378,29009.609201483298,Clerk,1
1509,Underwriting,18902.60613284581,28969.842157244777,29018.16657304804,Primary_UW,1
2312,Data_Entry,29012.416923175282,29012.416923175282,29020.0226113318,Clerk,1
1510,Underwriting,18906.720301930072,28981.43556700876,29029.98316451285,Primary_UW,1
2313,Data_Entry,29028.706957391427,29028.706957391427,29037.586769088237,Clerk,1
2314,Data_Entry,29032.645352497424,29032.645352497424,29041.630350531545,Clerk,1
1511,Underwriting,18915.406180081354,28992.16351657905,29045.651354838432,Primary_UW,1
2315,Data_Entry,29047.10483451263,29047.10483451263,29053.85884123672,Clerk,1
1507,VP_Approval,28969.842157244777,28969.842157244777,29057.043288155095,VP,1
1505,VP_Approval,28931.979706160775,28931.979706160775,29059.203526063895,VP,1
1513,Underwriting,18970.94646242463,29029.98316451285,29060.541445372553,Primary_UW,1
2316,Data_Entry,29056.53918123711,29056.53918123711,29065.182602571305,Clerk,1
1514,Underwriting,18972.0805140867,29045.651354838432,29075.71514114286,Primary_UW,1
2317,Data_Entry,29070.886117531616,29070.886117531616,29082.089275851045,Clerk,2
2319,Data_Entry,29077.558529917656,29077.558529917656,29082.707128517268,Clerk,2
2318,Data_Entry,29077.106479189726,29077.106479189726,29083.716464749887,Clerk,1
1515,Underwriting,18977.707746631826,29060.541445372553,29088.3211863709,Primary_UW,1
2320,Data_Entry,29093.725824195833,29093.725824195833,29102.17392903745,Clerk,2
2321,Data_Entry,29097.733516541804,29097.733516541804,29105.056845509884,Clerk,1
2322,Data_Entry,29106.57458982934,29106.57458982934,29111.04626430608,Clerk,1
2323,Data_Entry,29106.91404070115,29106.91404070115,29114.18214803559,Clerk,1
2324,Data_Entry,29110.2284559252,29110.2284559252,29117.679202708074,Clerk,2
1516,Underwriting,18999.09471247192,29075.71514114286,29131.908720908043,Primary_UW,1
1510,VP_Approval,29029.98316451285,29057.043288155095,29133.58190575618,VP,1
1515,VP_Approval,29088.3211863709,29088.3211863709,29142.056819289195,VP,1
2325,Data_Entry,29162.300384507023,29162.300384507023,29168.92332925894,Clerk,1
2327,Data_Entry,29168.488601189278,29168.488601189278,29173.090678702298,Clerk,1
2326,Data_Entry,29167.90168493452,29167.90168493452,29181.414012232988,Clerk,1
2328,Data_Entry,29172.733798966165,29172.733798966165,29184.835551133547,Clerk,1
1506,Underwriting,18866.65820749858,28926.959804832873,29219.847315511804,Primary_UW,2
